"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"PF04972",0.102978678,0.059954622,0.044236294,0.068532643,0.002928674,0.070293175,0.041761065,0.067601624,0.015446261,0.061161868,0.076798659,0.060638534,0.010197943,0.014060133,0.017603662,0.06168021,0.06439589,0.00837501,0.012171471,0.139183582,0,0,"postLUCA",1,0.700344017822788,0.185519,0.481382314090893,66,63.91820889
"PF04973",0.095560007,0.032081017,0.0301473,0.025117329,0.007916381,0.023143742,0.025327174,0.071772042,0.009959217,0.086893432,0.12771237,0.034026275,0.027322794,0.064752746,0.022454403,0.053951003,0.054283607,0.057855159,0.059169834,0.090554168,0,0,"postLUCA",1,1.11909198396513,0.134717,0.442085233622278,181,179.7629197
"CL0225",0.0732014168939394,0.0655059551333333,0.0406419353060606,0.0412498180212121,0.00247224398787879,0.109051534854545,0.0668340340151515,0.0306381479939394,0.0170250205757576,0.0663681189606061,0.133694367181818,0.0739762102060606,0.0286500927878788,0.0296648818,0.0194369638424242,0.0572587053818182,0.0401923245818182,0.0106317914181818,0.0239767875969697,0.0695296499212121,0,0,"postLUCA",2,1.07057228534024,0.0404315625,0.416943610903232,77,78.60444855
"CL0310",0.0931343639897959,0.0600979042993197,0.0357722625714286,0.0607629417363946,0.00683613888010204,0.0737788774073129,0.0415326094965986,0.0576976544345238,0.0379997229013605,0.0498577746062925,0.107554982769558,0.0501198006096939,0.0221501771921769,0.0410029995306122,0.043572768837585,0.0511351613367347,0.0568984179668367,0.0246773746139456,0.0301380811394558,0.0552799856615646,0,0,"LUCA",1,0.879011013892248,0.2983944375,0.478510236016523,137,135.6990898
"PF04981",0.058097429,0.076739462,0.03161677,0.05960711,0.036450678,0.093050408,0.029318966,0.067787878,0.016212431,0.071337093,0.075662449,0.074046265,0.015104799,0.032912114,0.029719684,0.060077055,0.050660852,0.00790386,0.034098292,0.079596407,0,0,"postLUCA",1,0.821139309096628,0.045223,0.463685356131333,229,206.7982384
"PF04984",0.119224527,0.055499286,0.051987564,0.060483351,0.010040475,0.044064681,0.032346558,0.084891383,0.013262812,0.058627769,0.083203958,0.038955478,0.015010852,0.028641261,0.050382262,0.055966603,0.067551767,0.018880394,0.029937626,0.081041394,0,0,"modern",1,0.791216855051641,0.267325,0.522097094051361,159,149.502777
"PF04995",0.13645712,0.104777362,0.010060213,0.013256684,0.005550462,0.03917536,0.042049706,0.084892336,0.016837228,0.054847982,0.143605818,0.033042595,0.014532795,0.032262061,0.011559333,0.046844414,0.032906311,0.031828431,0.053138241,0.092375548,0,0,"modern",NA,1.3156747477961,0.1113753,0.521021320201531,43,41.67062468
"PF04998",0.072867794,0.062162291,0.030899211,0.063464864,0.008983424,0.085909547,0.035967374,0.090270584,0.0193454,0.080999676,0.080622066,0.062451527,0.018183067,0.019948794,0.032634627,0.049069885,0.066407742,0.002597061,0.022713712,0.094501351,0,0,"modern",NA,0.778540918648336,0.02557705,0.483276049017084,361,353.6053634
"PF05000",0.085505855,0.073135553,0.058074389,0.04838969,0.003566782,0.071601566,0.047911915,0.095805801,0.011919572,0.074135424,0.066790768,0.0563233,0.055746365,0.023656597,0.031136472,0.065943394,0.053736106,0.009427782,0.021188096,0.046004573,0,0,"postLUCA",1,0.963034115250008,0.0347694,0.494767950510805,86,86.05054618
"CL0498",0.102898671817143,0.0508283055622857,0.0368184387131429,0.0701925011451429,0.0141445804891429,0.075092124968,0.0351047503782857,0.06567709624,0.0260056656217143,0.0668674957142857,0.0892523530971429,0.0532288335302857,0.0218923414262857,0.0398285378491429,0.0433073106297143,0.0485603558811429,0.0382110384537143,0.0206239305908571,0.0333738884045714,0.0680917794605714,0,0,"LUCA",1,1.00204656193219,0.19450525,0.482888806613857,105,108.2064159
"PF05019",0.091816737,0.067155891,0.029963199,0.055854365,0.007828321,0.066753043,0.038183481,0.077662609,0.035668401,0.051292381,0.122487642,0.041264726,0.02473706,0.048657535,0.042843455,0.043703591,0.046164231,0.01705028,0.043082987,0.047830063,0,0,"postLUCA",1,0.820219791259686,0.1440954,0.481351590375408,158,146.0286169
"PF05035",0.123542519,0.060755691,0.019952448,0.052739027,0.012435788,0.057533672,0.036531423,0.104536137,0.024377796,0.046276318,0.117660727,0.022942099,0.022643341,0.032595706,0.04456676,0.063595963,0.056230757,0.016713832,0.017321721,0.067048274,0,0,"postLUCA",1,0.797366239959178,0.1752105,0.559685567961613,286,281.0542274
"PF05037",0.080548964,0.050125056,0.061604566,0.056243186,0.010325146,0.078843071,0.037696402,0.071019047,0.017469377,0.055101648,0.080997884,0.074392356,0.017469377,0.031065222,0.048945039,0.052125954,0.056422754,0.011389726,0.032694158,0.075521067,0,0,"postLUCA",1,0.945375650726939,0.14314175,0.434927631187087,123,113.3241279
"PF05045",0.080042439,0.061417741,0.037992087,0.067788068,0.010746889,0.061263014,0.029769457,0.061205544,0.031555447,0.054565549,0.106425587,0.044813333,0.021604297,0.058632656,0.049680599,0.054963418,0.04404854,0.020003979,0.039252006,0.064229349,0,0,"postLUCA",1,0.805591937862562,0.2963875,0.459684319997894,226,250.7827051
"PF05068",0.069724555,0.051836577,0.035625073,0.073144562,0.008466194,0.081225167,0.04491274,0.048634512,0.017133565,0.062683364,0.151016782,0.045700682,0.024996228,0.041677145,0.037519489,0.057301883,0.038290667,0.002179416,0.031400359,0.07653104,0,0,"modern",1,0.747988275587539,0.1613145,0.420376522702104,162,150.2493703
"PF05071",0.083270101,0.078155641,0.038195847,0.055303172,0.00126137,0.071631995,0.029691457,0.101993555,0.041231018,0.025000739,0.038491481,0.049922643,0.007913123,0.014180553,0.094809661,0.048996324,0.059767238,0.050001478,0.059343497,0.050839106,0,0,"modern",NA,0.859205159890174,0.0849382,0.565880743542287,104,101.5785786
"PF05076",0.084391915,0.052504491,0.02998111,0.065978661,0.007957414,0.079686787,0.026145377,0.073655905,0.025252875,0.046672906,0.11026001,0.030940044,0.024036878,0.042412584,0.074291342,0.049855871,0.053873571,0.02066617,0.030365261,0.071070828,0,0,"postLUCA",1,0.901733779985885,0.226318,0.526518182052804,160,155.1155914
"PF05082",0.153277722,0.046695077,0.024344909,0.072490706,0.005938888,0.114697615,0.048735153,0.017181975,0.024390244,0.039622813,0.135506392,0.109665428,0.025206274,0.011741772,0.021171457,0.035996011,0.042070904,0.015368574,0.019176716,0.036721371,0,0,"modern",NA,0.638007305626961,0.1808095,0.466239933925253,62,61.10249307
"PF05090",0.084006627,0.049734899,0.026411167,0.031601217,0.009630238,0.027265011,0.027493969,0.061023833,0.0224069,0.067095721,0.141947024,0.035308539,0.030416434,0.081141151,0.046706453,0.053692174,0.047477312,0.036429333,0.046546482,0.073665519,0,0,"postLUCA",1,1.14458377503914,0.159281,0.427136505845546,250,295.1377988
"PF05095",0.065448481,0.081082142,0.042490986,0.040744647,0.024537048,0.04357509,0.03086017,0.071251625,0.022717127,0.058894803,0.106502171,0.004306983,0.020980599,0.051791715,0.04198082,0.101989159,0.061926369,0.013244708,0.033504206,0.082171151,0,0,"modern",NA,1.07814168243986,0.0361772,0.467822727851594,425,375.4235727
"CL0249",0.080202722,0.052065303,0.047440353,0.066923301,0.027915865,0.057437999,0.042690779,0.094465292,0.016630433,0.04468477,0.074442306,0.03932592,0.015148788,0.047828074,0.05991664,0.0584073,0.064680061,0.017807441,0.03771965,0.054267001,0,0,"modern",NA,0.900238668020269,0.12492265,0.503410296569494,203,196.2418478
"PF05101",0.116788809,0.069357509,0.022304888,0.02434678,0.008212119,0.019483364,0.01784985,0.081200484,0.024814559,0.07182263,0.149035856,0.024658633,0.034207263,0.05516079,0.056712628,0.030413056,0.04568641,0.034630492,0.020715925,0.092597955,0,0,"modern",1,1.07498475882736,0.2227975,0.485789195382039,78,75.66235955
"PF05103",0.094645096,0.072450782,0.047340187,0.07780357,0.000585608,0.135797591,0.064158194,0.02424747,0.012608214,0.053586674,0.097888283,0.087210929,0.013146785,0.034195753,0.013748856,0.043252689,0.046839245,0.001420511,0.023476067,0.055597497,0,0,"modern",NA,0.788307079666181,0.07084265,0.42895891043398,87,92.43456522
"PF05105",0.082317651,0.029143306,0.034059207,0.034627989,0.009439073,0.037011457,0.016399881,0.085215731,0.011971507,0.112740717,0.13768587,0.055754178,0.029881368,0.065315132,0.021823623,0.055551041,0.042042469,0.016257685,0.033564909,0.089197205,0,0,"postLUCA",1,1.05392161118569,0.2976035,0.411985363073019,111,107.9561404
"CL0564",0.110857200344828,0.0458766155632184,0.0233849376896552,0.0260642964022989,0.0151328915977011,0.0369517156321839,0.0195680414942529,0.116777529574713,0.0101844855862069,0.0851751893103448,0.128796746804598,0.0336237833793103,0.0312764558850575,0.0553139418965517,0.0242690953563218,0.0648955443793103,0.0408201496091954,0.0333810784022988,0.0283347962183908,0.0693155045632184,0,0,"modern",NA,0.949324674844406,0.1878094,0.492678219240902,83.5,85.70862069
"PF05107",0.070024965,0.062178955,0.052652824,0.081674882,0.009442488,0.067526606,0.033656932,0.0724415,0.01934319,0.054849344,0.074232536,0.073772504,0.019874137,0.046732405,0.038828208,0.059586043,0.05460569,0.007733276,0.032176827,0.068666687,0,0,"postLUCA",1,0.949769583453626,0.2228475,0.450291957799727,268,261.512601
"PF05108",0.125362658,0.063904869,0.023031187,0.060322332,0.005403397,0.036209364,0.035373944,0.103850918,0.012696468,0.036276804,0.098728289,0.025542955,0.012887776,0.01826227,0.084195822,0.065673429,0.064762311,0.011653225,0.020617138,0.095244846,0,0,"modern",NA,0.926005328506915,0.1100434,0.602336784366113,471,441.1536126
"PF05117",0.071574121,0.047179268,0.046776659,0.079486632,0.008085057,0.088409774,0.03363844,0.056439288,0.021420472,0.057606034,0.091819631,0.051714788,0.018561123,0.049693524,0.044804693,0.051895552,0.049767472,0.023696449,0.051640839,0.055790183,0,0,"postLUCA",1,0.937915904624412,0.300653,0.451107062006515,126,123.0596562
"PF05119",0.109653779,0.06920729,0.03689286,0.046160311,0.01524669,0.072355422,0.044494087,0.056017576,0.013536229,0.053562476,0.101757645,0.068381551,0.029748739,0.024927011,0.034489369,0.058369459,0.05586275,0.016912914,0.033125424,0.059298416,0,0,"postLUCA",1,0.781617841836591,0.326189,0.467549203373946,93,89.95159151
"CL0660",0.0975045481680441,0.081143356399449,0.027619997815427,0.0669175188898072,0.00226856579338843,0.131967381360882,0.045410830046832,0.038224971661157,0.0148128046115702,0.0606206451928375,0.124982655966942,0.0678378715096419,0.0233799013746556,0.0227401518842975,0.0189790498815427,0.0527173664958678,0.0439775520991736,0.00420668307713499,0.0272099427355372,0.0474782049366391,0,0,"LUCA",1,0.744984133555221,0.189761508333333,0.457309628879973,28,41.45443989
"PF05121",0.054631215,0.088313895,0.022106184,0.093326272,0.003300533,0.133154349,0.044458676,0.071158512,0.008965628,0.048301087,0.201911354,0.025012623,0.030714664,0.009285829,0.020443602,0.02593628,0.046059681,0.000110839,0.002832547,0.069976231,0,0,"postLUCA",1,0.938621702237301,0.15191,0.480343542375628,84,82.01919192
"PF05123",0.13715826,0.008923758,0.044551405,0.085762418,0.003590682,0.048767809,0.020600693,0.092847516,0.004716981,0.060800924,0.063746631,0.052810936,0.019262611,0.032316134,0.030082788,0.072660762,0.075048132,0.009328071,0.037610705,0.099412784,0,0,"postLUCA",1,0.86622953045196,0.0795927,0.471416116577407,88,141.3414966
"PF05128",0.141502467,0.068061372,0.022077139,0.037577948,0.005217004,0.041252882,0.037222471,0.088736629,0.010932176,0.06543785,0.130953305,0.037177411,0.028570856,0.026292798,0.031379627,0.059464832,0.049639141,0.0103539,0.022089655,0.086060536,0,0,"postLUCA",1,0.755002130161888,0.127496,0.534158020750199,156,146.9709345
"PF05130",0.094570597,0.066542115,0.045511616,0.049243874,0.007105479,0.091380118,0.082765397,0.044722596,0.021486281,0.053575959,0.151167191,0.055467887,0.022795581,0.015326766,0.020142583,0.058112286,0.052073166,0.005361896,0.017496033,0.04515258,0,0,"postLUCA",1,0.83940259314304,0.113014,0.435167109824644,141,138.3110318
"PF05133",0.079223278,0.05644575,0.050248283,0.07533064,0.005401891,0.076391965,0.039979342,0.059825274,0.016331026,0.061845969,0.086572323,0.059556183,0.022931295,0.037138001,0.041244574,0.058269222,0.053803302,0.014572737,0.038754222,0.066134723,0,0,"modern",NA,0.837773406249782,0.289713,0.44181206571414,410,385.75951
"CL0643",0.097237038,0.051480641,0.03608077,0.086141619,0.008135639,0.083181839,0.035660091,0.044021094,0.021349479,0.067736895,0.119247585,0.043683048,0.020230172,0.024797548,0.027562013,0.057753272,0.060750612,0.008240809,0.043014468,0.063695368,0,0,"postLUCA",1,0.948290640622115,0.3328755,0.44679784917224,74,72.94136986
"PF05136",0.107375108,0.082356,0.040421506,0.065271461,0.00744277,0.063553296,0.040784874,0.078961959,0.018688368,0.048335714,0.088646017,0.03255272,0.022267226,0.037655528,0.050338934,0.058135674,0.047757772,0.014998308,0.029777343,0.064679422,0,0,"postLUCA",1,0.864139417322973,0.356164,0.523702159239495,328,310.108305
"PF05140",0.077573043,0.05993026,0.035518156,0.055039652,0.003937916,0.054516788,0.03901322,0.08471823,0.018505539,0.051663675,0.101877224,0.043352433,0.020355101,0.054949097,0.051264859,0.061462878,0.055618338,0.014503118,0.041411075,0.074789397,0,0,"postLUCA",1,1.11781857023387,0.07416895,0.486316098968536,84,206.019678
"PF05141",0.084193327,0.077237286,0.031356248,0.065175343,0.013575694,0.062316037,0.037687567,0.060922426,0.034155484,0.06115069,0.106983673,0.046277497,0.018525415,0.040859233,0.054326802,0.058639788,0.042276872,0.012662638,0.030539303,0.061138676,0,0,"postLUCA",1,0.859009582112505,0.2562254,0.480490564660364,249,222.5588235
"PF05151",0.064590164,0.003934426,0.036065574,0.024262295,0.000327869,0.014098361,0.053442623,0.033442623,0,0.107213115,0.192131148,0.001311475,0.033770492,0.1,0.033770492,0.05704918,0.063606557,0,0.03147541,0.149508197,0,0,"modern",NA,1.08887752898829,0.119172,0.348538845331433,31,30.1980198
"PF05154",0.057783023,0.023433243,0.010906125,0.021472084,0.014547285,0.008490255,0.015984311,0.15811104,0.020774397,0.11673927,0.170304934,0.038969784,0.015057533,0.089251809,0.012874226,0.02977143,0.052677068,0.033586143,0.040924001,0.06834204,0,0,"postLUCA",1,0.886991246513779,0.251671,0.428757800439216,49,48.94767244
"PF05157",0.096523351,0.054694825,0.02992252,0.06867154,0.007903618,0.076715576,0.039927333,0.044040115,0.016301009,0.071178748,0.126911469,0.046269258,0.02111265,0.033717975,0.05450175,0.05029705,0.044376842,0.004184839,0.029037053,0.083712478,0,0,"postLUCA",1,0.70610205591441,0.145371,0.446736856238182,104,102.5072436
"PF05161",0.117746113,0.043611887,0.053577426,0.083082968,0.010851212,0.050004831,0.02076154,0.143748073,0.012673166,0.045829518,0.100108581,0.029634367,0.010522248,0.028603766,0.02965277,0.048240388,0.084785299,0.004131604,0.01562004,0.066814202,0,0,"LUCA",1,0.927361822819466,0.1617275,0.559911363602564,106,104.296785
"PF05166",0.069106468,0.05770426,0.018178993,0.061935268,0.011784673,0.06798298,0.050353779,0.044461443,0.012202993,0.03399149,0.124695224,0.085767557,0.034792274,0.045812019,0.071974949,0.049744227,0.03524645,0.001637424,0.052361715,0.070265812,0,0,"modern",NA,0.91644048360912,0.0720925,0.444778507868002,73,72.94507411
"CL0312",0.0892081661930502,0.0567300123281853,0.0383145084710425,0.0544225938957529,0.0087065926988417,0.076047015019305,0.0414370575637066,0.0799737789073359,0.0338530141814672,0.0568055344092664,0.0971083696756757,0.0498243370733591,0.0215790846023166,0.0551746278455598,0.0344213303861004,0.0490423527451737,0.047478265996139,0.0166574795559846,0.01710588903861,0.0761099904247104,0,0,"postLUCA",1,0.852032188027114,0.1512665,0.483871153845042,130,126.9554318
"PF05188",0.11000641,0.048570265,0.029665948,0.060277544,0.013081719,0.077689758,0.038889274,0.072550047,0.027548705,0.046245124,0.125325924,0.037324261,0.010554454,0.052599741,0.033303448,0.061649818,0.058065014,0.009460821,0.032095038,0.055096687,0,0,"postLUCA",1,0.685606822923045,0.05929845,0.486385602628703,126,124.4546353
"PF05189",0.115968746,0.06640847,0.026792721,0.039619131,0.012552429,0.100899743,0.02844676,0.101089162,0.020257746,0.064341767,0.089419564,0.058818157,0.008253281,0.01830943,0.031697335,0.08132526,0.036838723,0.007955622,0.016482885,0.074523069,0,0,"modern",1,0.765148777015832,0.06828875,0.554373114389925,94,93.43868521
"PF05190",0.069501877,0.079519368,0.045748339,0.052925681,0.001425847,0.123429115,0.041735377,0.059775905,0.018785201,0.060499412,0.093571949,0.075856615,0.007315886,0.030056322,0.022831837,0.045937875,0.059818238,0.008963981,0.05260145,0.049699725,0,0,"postLUCA",1,0.640211690199581,0.0831708,0.430717135170238,91,91.02600701
"PF05191",0.041960237,0.100079499,0.035283039,0.091010519,0.08530914,0.056928489,0.031768724,0.091024167,0.03469277,0.040063189,0.041216431,0.071743203,0.006288235,0.023204714,0.062152194,0.03444711,0.042144483,0.001733274,0.041155015,0.067795569,0,0,"LUCA",1,0.802686450118226,0.1484785,0.510736060793497,36,36.16236891
"PF05192",0.093283888,0.085067318,0.035827324,0.060428147,0.007173837,0.090276883,0.042383484,0.054201317,0.016227345,0.062048159,0.140870205,0.052232947,0.013054358,0.023738416,0.032825004,0.053884575,0.052496997,0.007121144,0.024925469,0.051933183,0,0,"postLUCA",1,0.6531660371559,0.0593768,0.472610861517016,291,282.0244345
"PF05194",0.091917007,0.057136408,0.023924736,0.056635453,0.008527247,0.079057324,0.033519953,0.089076426,0.108767816,0.043384915,0.101936109,0.023275145,0.022207175,0.027051576,0.053613208,0.036916539,0.039091014,0.008494217,0.026831376,0.068636356,0,0,"postLUCA",1,1.04567737254768,0.161248,0.539089312255101,81,80.23763251
"PF05198",0.094983161,0.064836561,0.039253287,0.063723326,0.011937922,0.100417816,0.050595839,0.057332792,0.00438718,0.069638269,0.081713584,0.093585745,0.021800858,0.018047799,0.054260826,0.030621016,0.018421226,0.000366381,0.030629236,0.093447178,0,0,"postLUCA",1,0.965704701095675,0.086277,0.463522987948693,69,67.69618442
"PF05199",0.104476856,0.066427663,0.042529592,0.072986746,0.01365504,0.049750393,0.026161756,0.079865563,0.029509076,0.049592174,0.072702446,0.033982883,0.035611632,0.024571737,0.063738352,0.060180485,0.064422319,0.009543406,0.024474911,0.07581697,0,0,"postLUCA",1,0.752006387989627,0.3320605,0.532372150338879,124,115.8715268
"PF05201",0.099499604,0.061239026,0.032113133,0.046607915,0.016620803,0.081298098,0.047311183,0.06182158,0.034637934,0.053709667,0.106726275,0.047694948,0.015012474,0.040133759,0.02018339,0.067526404,0.057481854,0.004160155,0.026874953,0.079346843,0,0,"LUCA",1,0.741905320880372,0.0423792,0.471199337160675,149,146.0105217
